txn_id,account_id,user_id,amount,merchant_category,txn_time,txn_location,is_international,status,is_fraud
T308,A12,U8,4788.15,groceries,2026-01-16 06:39:58.249568,Kanpur,0,success,0
T309,A12,U8,8241.22,food,2026-01-24 14:39:58.249568,Mumbai,0,success,0
T310,A12,U8,9180.75,groceries,2026-01-25 16:39:58.249568,Pune,0,success,0
T311,A12,U8,13052.94,shopping,2026-01-12 17:39:58.249568,Delhi,1,success,0
T312,A12,U8,1739.11,shopping,2026-02-01 16:39:58.249568,Delhi,1,success,0
T313,A12,U8,8256.5,entertainment,2025-12-25 01:39:58.249568,Hyderabad,0,success,0
T314,A12,U8,8682.51,groceries,2026-02-02 16:39:58.249568,Delhi,0,success,0
T315,A12,U8,4584.35,groceries,2025-12-25 16:39:58.249568,Pune,1,success,0
T316,A12,U8,5438.37,electronics,2026-01-25 16:39:58.249568,Hyderabad,0,success,0
T317,A12,U8,4208.79,electronics,2026-01-20 16:39:58.249568,Pune,0,success,0
T318,A12,U8,6798.68,shopping,2026-01-22 16:39:58.249568,Pune,0,success,0
T319,A12,U8,1032.35,groceries,2026-02-18 16:39:58.249568,Delhi,0,success,0
T320,A12,U8,10550.58,groceries,2026-01-26 16:39:58.249568,Hyderabad,0,success,0
T321,A12,U8,7174.97,food,2026-01-23 16:39:58.249568,Delhi,0,success,0
T322,A12,U8,14626.15,food,2026-01-02 16:39:58.249568,Mumbai,0,success,0
T323,A12,U8,10360.85,travel,2026-02-15 21:39:58.249568,Mumbai,0,success,0
T324,A12,U8,5156.13,entertainment,2026-02-10 16:39:58.249568,Kanpur,0,success,0
T325,A12,U8,10105.12,shopping,2026-01-12 16:39:58.249568,Bangalore,0,success,0
T326,A12,U8,9557.98,food,2026-02-16 16:39:58.249568,Bangalore,1,success,0
T327,A12,U8,1832.36,shopping,2025-12-29 16:39:58.249568,Pune,0,success,0
T328,A12,U8,4700.48,shopping,2026-02-03 04:39:58.249568,Delhi,0,success,0
T329,A12,U8,1425.13,entertainment,2026-02-07 15:39:58.249568,Delhi,0,success,0
T330,A12,U8,14641.7,food,2026-01-30 16:39:58.249568,Mumbai,0,success,0
T331,A12,U8,8742.77,electronics,2026-01-08 23:39:58.249568,Pune,0,success,0
T332,A12,U8,4786.97,travel,2026-02-01 16:39:58.249568,Kanpur,0,success,0
T333,A12,U8,1828.06,entertainment,2026-01-03 16:39:58.249568,Bangalore,0,success,0
T334,A12,U8,8447.57,travel,2026-02-02 16:39:58.249568,Bangalore,0,success,0
T335,A12,U8,3652.34,groceries,2026-01-01 16:39:58.249568,Pune,0,success,0
T336,A12,U8,5157.02,food,2025-12-29 16:39:58.249568,Delhi,0,success,0
T337,A12,U8,7005.28,electronics,2025-12-27 16:39:58.249568,Delhi,0,success,0
T338,A12,U8,4794.43,shopping,2025-12-25 00:39:58.249568,Bangalore,0,success,0
T339,A12,U8,1579.2,shopping,2026-01-31 05:39:58.249568,Mumbai,0,success,0
T340,A12,U8,3944.28,entertainment,2025-12-25 16:39:58.249568,Delhi,0,success,0
T341,A12,U8,7480.49,entertainment,2026-02-01 16:39:58.249568,Delhi,0,success,0
T342,A12,U8,5085.8,entertainment,2026-01-18 17:39:58.249568,Pune,0,success,0
T343,A14,U9,1839.49,electronics,2026-02-08 20:39:58.249568,Mumbai,0,success,0
T344,A14,U9,2894.18,shopping,2026-01-25 13:39:58.249568,Pune,0,success,0
T345,A13,U9,3623.73,shopping,2026-02-19 16:39:58.249568,Pune,0,success,0
T346,A13,U9,1623.99,electronics,2026-01-27 16:39:58.249568,Kanpur,0,success,0
T347,A13,U9,2407.35,groceries,2025-12-30 05:39:58.249568,Kanpur,0,success,0
T348,A14,U9,1332.06,shopping,2026-02-17 16:39:58.249568,Delhi,0,success,0
T349,A14,U9,454.24,electronics,2025-12-29 16:39:58.249568,Bangalore,1,success,0
T350,A14,U9,2973.54,electronics,2025-12-28 16:39:58.249568,Kanpur,0,success,0
T351,A13,U9,2062.09,travel,2026-01-23 16:39:58.249568,Hyderabad,0,success,0
T352,A14,U9,3335.31,food,2026-01-28 16:39:58.249568,Pune,0,success,0
T353,A14,U9,694.28,shopping,2026-01-06 16:39:58.249568,Mumbai,0,success,0
T354,A14,U9,1280.69,shopping,2026-01-05 16:39:58.249568,Pune,0,success,0
T355,A13,U9,2231.73,food,2026-01-19 17:39:58.249568,Delhi,0,success,0
T356,A13,U9,1576.2,groceries,2026-01-31 02:39:58.249568,Kanpur,0,success,0
T357,A14,U9,3349.36,food,2026-01-19 16:39:58.249568,Pune,0,success,0
T358,A14,U9,587.79,electronics,2026-01-18 02:39:58.249568,Hyderabad,0,success,0
T359,A14,U9,3982.67,groceries,2025-12-26 16:39:58.249568,Pune,1,success,0
T360,A14,U9,1787.07,entertainment,2026-02-11 16:39:58.249568,Mumbai,0,success,0
T361,A14,U9,1220.62,travel,2025-12-29 16:39:58.249568,Pune,0,success,0
T362,A14,U9,898.19,travel,2026-02-06 16:39:58.249568,Bangalore,0,success,0
T363,A14,U9,1116.02,shopping,2026-02-17 01:39:58.249568,Hyderabad,0,success,0
T364,A14,U9,1777.14,food,2026-01-15 13:39:58.249568,Kanpur,0,success,0
T365,A13,U9,1541.66,entertainment,2026-02-17 16:39:58.249568,Kanpur,0,success,0
T366,A14,U9,564.77,electronics,2026-02-08 00:39:58.249568,Kanpur,0,success,0
T367,A13,U9,3611.94,entertainment,2026-02-13 16:39:58.249568,Hyderabad,0,success,0
T368,A14,U9,1643.47,food,2026-02-15 16:39:58.249568,Delhi,0,success,0
T369,A14,U9,2331.19,entertainment,2025-12-23 23:39:58.249568,Mumbai,0,success,0
T370,A13,U9,681.72,groceries,2025-12-23 16:39:58.249568,Hyderabad,0,success,0
T371,A14,U9,2422.81,food,2026-01-03 03:39:58.249568,Kanpur,0,success,0
T372,A14,U9,2106.3,travel,2026-01-29 08:39:58.249568,Pune,0,success,0
T373,A14,U9,1707.68,food,2026-01-22 03:39:58.249568,Pune,0,success,0
T374,A13,U9,968.71,food,2025-12-23 16:39:58.249568,Mumbai,0,success,0
T375,A14,U9,4764.43,shopping,2025-12-28 16:39:58.249568,Kanpur,0,success,0
T376,A14,U9,1700.13,groceries,2025-12-26 16:39:58.249568,Delhi,0,success,0
T377,A14,U9,1515.75,travel,2026-01-10 16:39:58.249568,Bangalore,1,success,0
T378,A13,U9,2955.12,electronics,2025-12-29 22:39:58.249568,Mumbai,0,success,0
T379,A14,U9,1737.54,travel,2025-12-24 17:39:58.249568,Kanpur,0,success,0
T380,A13,U9,2047.54,travel,2026-01-18 16:39:58.249568,Delhi,0,success,0
T381,A14,U9,1256.21,electronics,2026-01-04 16:39:58.249568,Kanpur,1,success,0
T382,A14,U9,683.34,food,2026-01-26 16:39:58.249568,Hyderabad,0,success,0
T383,A14,U9,774.15,entertainment,2026-02-04 16:39:58.249568,Kanpur,0,success,0
T384,A14,U9,801.64,travel,2026-01-14 16:39:58.249568,Hyderabad,0,success,0
T385,A14,U9,1295.55,food,2026-02-09 16:39:58.249568,Mumbai,0,success,0
T386,A14,U9,4192.92,shopping,2025-12-27 02:39:58.249568,Pune,0,success,0
T387,A14,U9,10.0,shopping,2026-02-09 16:39:58.249568,Bangalore,0,success,0
T388,A15,U10,576.64,electronics,2026-01-19 21:39:58.249568,Bangalore,0,success,0
T389,A15,U10,7408.4,electronics,2026-01-26 09:39:58.249568,Hyderabad,0,success,0
T390,A15,U10,8784.61,groceries,2026-01-04 07:39:58.249568,Bangalore,0,success,0
T391,A15,U10,2121.44,food,2026-02-07 12:39:58.249568,Delhi,0,success,1
T392,A15,U10,2735.15,electronics,2026-02-11 03:39:58.249568,Hyderabad,0,success,0
T393,A15,U10,6889.57,entertainment,2026-01-22 12:39:58.249568,Pune,0,success,0
T394,A15,U10,4247.55,shopping,2026-01-14 12:39:58.249568,Pune,0,success,0
T395,A15,U10,5870.68,groceries,2026-01-19 12:39:58.249568,Mumbai,0,success,0
T396,A15,U10,4254.24,entertainment,2026-02-06 01:39:58.249568,Hyderabad,0,success,0
T397,A15,U10,4798.23,electronics,2026-01-26 12:39:58.249568,Kanpur,0,success,0
T398,A15,U10,9857.66,entertainment,2026-01-10 12:39:58.249568,Kanpur,0,success,0
T399,A15,U10,6996.01,entertainment,2026-02-08 12:39:58.249568,Pune,0,success,0
T400,A15,U10,12324.55,entertainment,2026-01-16 12:39:58.249568,Pune,0,success,0
T401,A15,U10,10395.41,electronics,2026-01-31 12:39:58.249568,Mumbai,0,success,0
T402,A15,U10,1838.9,entertainment,2026-01-04 12:39:58.249568,Mumbai,0,success,0
T403,A15,U10,4678.69,entertainment,2026-01-18 12:39:58.249568,Pune,1,success,0
T404,A15,U10,10776.1,entertainment,2026-01-08 12:39:58.249568,Bangalore,1,success,0
T405,A15,U10,11375.3,shopping,2026-02-09 12:39:58.249568,Mumbai,1,success,0
T406,A15,U10,6377.05,shopping,2026-01-25 16:39:58.249568,Kanpur,0,success,0
T407,A15,U10,7279.6,shopping,2026-02-02 12:39:58.249568,Mumbai,0,success,0
T408,A15,U10,10109.52,electronics,2026-01-16 12:39:58.249568,Pune,0,success,0
T409,A15,U10,6785.5,shopping,2026-01-21 12:39:58.249568,Hyderabad,1,success,0
T410,A15,U10,6435.98,electronics,2026-01-18 12:39:58.249568,Bangalore,0,success,0
T411,A15,U10,5648.23,food,2026-01-27 12:39:58.249568,Pune,0,success,0
T412,A15,U10,10835.41,groceries,2026-01-24 12:39:58.249568,Hyderabad,0,success,0
T413,A15,U10,7278.92,travel,2026-01-12 12:39:58.249568,Hyderabad,0,success,0
T414,A15,U10,3263.4,groceries,2026-01-17 12:39:58.249568,Hyderabad,0,success,0
T415,A15,U10,10907.91,shopping,2026-02-14 12:39:58.249568,Delhi,0,success,0
T416,A15,U10,8599.1,food,2026-02-18 12:39:58.249568,Kanpur,0,success,0
T417,A15,U10,8043.86,shopping,2026-01-12 21:39:58.249568,Pune,0,success,0
T418,A15,U10,4939.79,electronics,2026-02-02 12:39:58.249568,Mumbai,0,success,0
T419,A15,U10,3875.49,shopping,2026-02-02 03:39:58.249568,Mumbai,0,success,0
T420,A15,U10,5693.53,travel,2026-02-05 12:39:58.249568,Delhi,0,success,0
T421,A15,U10,10229.42,electronics,2026-01-19 12:39:58.249568,Delhi,0,success,0
T422,A15,U10,6664.65,entertainment,2026-02-06 12:39:58.249568,Hyderabad,0,success,0
T423,A15,U10,6998.99,travel,2025-12-29 12:39:58.249568,Mumbai,0,success,0
T424,A15,U10,6463.66,groceries,2026-02-09 12:39:58.249568,Kanpur,0,success,0
T425,A15,U10,5156.1,food,2026-01-28 12:39:58.249568,Delhi,0,success,0
T426,A15,U10,4327.72,shopping,2026-01-12 12:39:58.249568,Delhi,0,success,0
T427,A15,U10,7978.71,travel,2025-12-31 22:39:58.249568,Pune,0,success,0
T428,A15,U10,3269.19,food,2026-01-22 12:39:58.249568,Pune,0,success,0
T429,A15,U10,6420.77,shopping,2026-01-31 12:39:58.249568,Hyderabad,0,success,0
T430,A15,U10,4649.89,travel,2026-02-18 00:39:58.249568,Delhi,0,success,0
T431,A15,U10,5562.2,shopping,2026-02-04 12:39:58.249568,Kanpur,0,success,0
T432,A15,U10,3621.78,travel,2026-01-07 12:39:58.249568,Delhi,0,success,0
T433,A15,U10,2661.86,shopping,2026-02-03 12:39:58.249568,Delhi,0,success,0
T434,A15,U10,6409.72,shopping,2025-12-27 12:39:58.249568,Hyderabad,0,success,0
T435,A15,U10,5883.36,electronics,2025-12-29 12:39:58.249568,Delhi,0,success,0
T436,A15,U10,6759.15,electronics,2026-02-16 13:39:58.249568,Pune,0,success,0
T437,A15,U10,8407.87,food,2026-02-08 17:39:58.249568,Delhi,1,success,0
T438,A15,U10,5715.81,groceries,2026-02-02 12:39:58.249568,Bangalore,0,success,0
T439,A15,U10,6195.48,food,2026-02-11 12:39:58.249568,Mumbai,0,success,0
T440,A15,U10,4671.61,groceries,2025-12-23 12:39:58.249568,Kanpur,0,success,1
T441,A15,U10,7463.0,entertainment,2026-02-09 12:39:58.249568,Hyderabad,0,success,0
T442,A15,U10,2519.13,travel,2025-12-24 12:39:58.249568,Bangalore,0,success,0
T443,A15,U10,63249.92970573909,travel,2025-12-23 12:39:58.249568,London,1,success,1
T444,A16,U11,282.78,travel,2026-01-17 21:39:58.249568,Mumbai,1,success,0
T445,A16,U11,252.04,electronics,2026-01-19 21:39:58.249568,Kanpur,0,success,0
T446,A16,U11,389.75,shopping,2026-02-13 21:39:58.249568,Bangalore,1,success,0
T447,A16,U11,1110.22,entertainment,2026-01-04 21:39:58.249568,Hyderabad,0,success,0
T448,A16,U11,294.69,electronics,2026-01-02 06:39:58.249568,Delhi,0,success,0
T449,A16,U11,259.57,entertainment,2026-01-19 21:39:58.249568,Mumbai,0,success,0
T450,A16,U11,585.9,food,2026-02-11 21:39:58.249568,Hyderabad,0,success,0
T451,A16,U11,811.35,travel,2025-12-26 11:39:58.249568,Delhi,0,success,0
T452,A16,U11,982.93,travel,2026-02-05 18:39:58.249568,Delhi,0,success,0
T453,A16,U11,862.88,electronics,2026-01-09 21:39:58.249568,Kanpur,0,success,0
T454,A16,U11,1273.96,groceries,2026-02-16 21:39:58.249568,Delhi,0,success,0
T455,A16,U11,1326.76,entertainment,2026-02-11 18:39:58.249568,Delhi,0,success,0
T456,A16,U11,622.36,travel,2026-01-24 21:39:58.249568,Kanpur,0,success,0
T457,A16,U11,764.42,electronics,2026-01-27 21:39:58.249568,Hyderabad,0,success,0
T458,A16,U11,1631.02,entertainment,2026-01-26 21:39:58.249568,Pune,0,success,0
T459,A16,U11,428.12,groceries,2026-01-28 21:39:58.249568,Mumbai,0,success,0
T460,A16,U11,532.26,travel,2025-12-31 21:39:58.249568,Hyderabad,0,success,0
T461,A16,U11,1271.87,electronics,2026-02-11 21:39:58.249568,Kanpur,0,success,0
T462,A16,U11,661.68,shopping,2025-12-25 21:39:58.249568,Delhi,0,success,0
T463,A16,U11,1093.79,electronics,2025-12-24 09:39:58.249568,Bangalore,1,success,0
T464,A16,U11,214.53,entertainment,2026-02-15 21:39:58.249568,Bangalore,0,success,0
T465,A16,U11,17.55,groceries,2026-01-28 21:39:58.249568,Hyderabad,0,success,0
T466,A16,U11,611.61,travel,2026-01-07 21:39:58.249568,Mumbai,0,success,0
T467,A16,U11,212.77,shopping,2025-12-26 21:39:58.249568,Mumbai,0,success,0
T468,A16,U11,320.64,electronics,2026-01-14 21:39:58.249568,Bangalore,0,success,0
T469,A16,U11,888.83,food,2026-01-04 01:39:58.249568,Hyderabad,0,success,0
T470,A16,U11,381.45,food,2026-01-31 20:39:58.249568,Hyderabad,0,success,0
T471,A16,U11,434.37,entertainment,2026-01-15 21:39:58.249568,Pune,0,success,0
T472,A16,U11,1243.4,groceries,2026-01-07 21:39:58.249568,Hyderabad,0,success,0
T473,A16,U11,417.84,food,2026-01-12 21:39:58.249568,Bangalore,0,success,0
T474,A16,U11,917.04,travel,2026-01-03 21:39:58.249568,Mumbai,0,success,0
T475,A16,U11,970.57,travel,2026-01-07 21:39:58.249568,Pune,0,success,0
T476,A16,U11,481.63,food,2026-01-29 16:39:58.249568,Hyderabad,0,success,0
T477,A17,U12,4109.09,electronics,2025-12-23 16:39:58.249568,Kanpur,0,success,0
T478,A17,U12,6899.44,travel,2026-01-08 16:39:58.249568,Delhi,0,success,0
T479,A17,U12,8234.12,entertainment,2026-01-27 04:39:58.249568,Mumbai,1,success,0
T480,A17,U12,13215.29,entertainment,2025-12-22 16:39:58.249568,Bangalore,0,success,0
T481,A17,U12,2729.29,travel,2026-02-02 19:39:58.249568,Hyderabad,0,success,1
T482,A17,U12,193.19,food,2026-01-21 14:39:58.249568,Bangalore,0,success,0
T483,A17,U12,572.47,electronics,2026-01-22 16:39:58.249568,Kanpur,0,success,0
T484,A17,U12,5710.72,electronics,2025-12-29 16:39:58.249568,Delhi,0,success,0
T485,A17,U12,11943.59,groceries,2026-02-04 16:39:58.249568,Pune,0,success,0
T486,A17,U12,12804.66,groceries,2026-02-18 03:39:58.249568,Pune,1,success,0
T487,A17,U12,7812.45,entertainment,2026-01-28 03:39:58.249568,Mumbai,0,success,0
T488,A17,U12,4955.23,shopping,2026-01-18 16:39:58.249568,Delhi,0,success,0
T489,A17,U12,6000.26,entertainment,2026-02-20 16:39:58.249568,Hyderabad,0,success,0
T490,A17,U12,113198.7590876722,food,2025-12-30 21:39:58.249568,Hyderabad,1,success,1
T491,A17,U12,13859.43,entertainment,2026-01-26 16:39:58.249568,Bangalore,0,success,0
T492,A17,U12,10294.8,shopping,2026-01-01 03:39:58.249568,Kanpur,0,success,0
T493,A17,U12,6247.2,electronics,2026-01-29 16:39:58.249568,Pune,0,success,0
T494,A17,U12,7395.11,food,2026-01-23 20:39:58.249568,Bangalore,0,success,1
T495,A17,U12,9242.32,travel,2026-01-16 16:39:58.249568,Bangalore,0,success,0
T496,A17,U12,5987.73,travel,2025-12-27 16:39:58.249568,Bangalore,0,success,0
T497,A17,U12,2805.44,entertainment,2026-01-20 07:39:58.249568,Pune,0,success,0
T498,A17,U12,5529.57,shopping,2026-01-06 16:39:58.249568,Delhi,0,success,0
T499,A17,U12,8294.74,food,2025-12-28 16:39:58.249568,Bangalore,0,success,0
T500,A17,U12,9191.41,electronics,2025-12-23 17:39:58.249568,Hyderabad,0,success,0
T501,A17,U12,14700.6,shopping,2026-01-09 16:39:58.249568,Hyderabad,0,success,0
T502,A17,U12,7462.34,groceries,2026-01-10 16:39:58.249568,Mumbai,0,success,0
T503,A17,U12,12856.92,entertainment,2026-01-26 16:39:58.249568,Mumbai,0,success,0
T504,A17,U12,13010.62,electronics,2026-01-09 16:39:58.249568,Pune,0,success,0
T505,A17,U12,13454.27,shopping,2026-02-12 11:39:58.249568,Delhi,1,success,0
T506,A17,U12,19469.44,food,2026-01-19 16:39:58.249568,Mumbai,0,success,0
T507,A17,U12,14642.02,electronics,2025-12-27 16:39:58.249568,Hyderabad,0,success,0
T508,A17,U12,3206.79,entertainment,2025-12-23 12:39:58.249568,Hyderabad,0,success,0
T509,A17,U12,9815.31,shopping,2026-02-12 13:39:58.249568,Bangalore,0,success,0
T510,A17,U12,15005.52,entertainment,2025-12-23 16:39:58.249568,Mumbai,0,success,0
T511,A18,U13,1453.57,entertainment,2026-02-20 05:39:58.249568,Bangalore,0,success,0
T512,A19,U13,3463.23,entertainment,2026-01-15 09:39:58.249568,Bangalore,0,success,0
T513,A19,U13,1464.24,groceries,2026-02-01 06:39:58.249568,Bangalore,0,success,0
T514,A18,U13,2849.06,electronics,2026-01-15 09:39:58.249568,Mumbai,0,success,0
T515,A18,U13,922.96,food,2026-01-20 00:39:58.249568,Delhi,0,success,0
T516,A18,U13,1384.56,travel,2026-01-06 09:39:58.249568,Pune,0,success,0
T517,A19,U13,2690.14,travel,2025-12-22 09:39:58.249568,Mumbai,0,success,0
T518,A19,U13,2525.87,travel,2026-01-21 09:39:58.249568,Delhi,1,success,0
T519,A18,U13,1114.07,entertainment,2025-12-30 16:39:58.249568,Kanpur,0,success,0
T520,A19,U13,337.66,food,2026-02-07 20:39:58.249568,Delhi,0,success,0
T521,A18,U13,2480.03,travel,2026-01-26 09:39:58.249568,Pune,0,success,0
T522,A19,U13,15616.562230018542,groceries,2026-01-13 09:39:58.249568,Pune,1,success,1
T523,A18,U13,957.34,shopping,2026-02-04 22:39:58.249568,Delhi,0,success,0
T524,A18,U13,1840.67,shopping,2026-01-04 09:39:58.249568,Pune,0,success,0
T525,A19,U13,1184.47,groceries,2026-02-13 09:39:58.249568,Hyderabad,0,success,0
T526,A18,U13,1111.69,groceries,2026-02-11 09:39:58.249568,Hyderabad,0,success,0
T527,A19,U13,1661.06,entertainment,2026-01-19 09:39:58.249568,Bangalore,0,success,0
T528,A19,U13,27423.371216282878,groceries,2025-12-30 20:39:58.249568,Bangalore,1,success,1
T529,A18,U13,2185.6,groceries,2026-01-21 08:39:58.249568,Bangalore,0,success,0
T530,A19,U13,2184.93,shopping,2025-12-26 09:39:58.249568,Bangalore,0,success,0
T531,A18,U13,3722.75,entertainment,2026-01-05 21:39:58.249568,Pune,0,success,0
T532,A18,U13,1841.9,groceries,2025-12-22 09:39:58.249568,Bangalore,0,success,0
T533,A18,U13,1423.51,travel,2026-01-21 09:39:58.249568,Pune,0,success,0
T534,A18,U13,1228.09,shopping,2026-01-14 09:39:58.249568,Pune,0,success,0
T535,A19,U13,2072.46,electronics,2026-01-01 09:39:58.249568,Pune,0,success,0
T536,A19,U13,1281.35,shopping,2026-01-04 09:39:58.249568,Bangalore,0,success,0
T537,A18,U13,754.53,electronics,2026-01-03 09:39:58.249568,Kanpur,0,success,0
T538,A18,U13,3773.67,entertainment,2026-01-18 09:39:58.249568,Mumbai,0,success,0
T539,A18,U13,754.54,entertainment,2026-02-16 00:39:58.249568,Hyderabad,0,success,0
T540,A18,U13,1368.11,entertainment,2025-12-30 12:39:58.249568,Delhi,1,success,0
T541,A19,U13,1996.71,entertainment,2026-01-24 13:39:58.249568,Pune,0,success,0
T542,A19,U13,1819.02,groceries,2026-02-13 09:39:58.249568,Pune,0,success,0
T543,A19,U13,2516.43,travel,2026-02-05 13:39:58.249568,Hyderabad,0,success,0
T544,A19,U13,2074.53,shopping,2026-01-13 09:39:58.249568,Kanpur,0,success,0
T545,A19,U13,1300.29,groceries,2026-01-21 09:39:58.249568,Bangalore,0,success,0
T546,A19,U13,1939.61,food,2026-01-23 21:39:58.249568,Delhi,0,success,0
T547,A18,U13,1969.63,entertainment,2026-02-09 09:39:58.249568,Kanpur,0,success,0
T548,A19,U13,3162.4,travel,2026-02-13 09:39:58.249568,Pune,0,success,0
T549,A20,U14,3687.01,entertainment,2026-02-15 20:39:58.249568,Pune,0,success,0
T550,A20,U14,6854.83,travel,2026-01-10 20:39:58.249568,Delhi,0,success,0
T551,A20,U14,2648.44,food,2025-12-23 20:39:58.249568,Kanpur,0,success,0
T552,A20,U14,6643.94,electronics,2026-01-14 20:39:58.249568,Hyderabad,0,success,0
T553,A20,U14,1798.98,travel,2026-01-07 20:39:58.249568,Kanpur,1,success,0
T554,A20,U14,5103.84,electronics,2025-12-26 20:39:58.249568,Kanpur,0,success,0
T555,A20,U14,5214.43,electronics,2025-12-31 20:39:58.249568,Pune,0,success,0
T556,A20,U14,3403.97,entertainment,2026-02-12 20:39:58.249568,Mumbai,0,success,0
T557,A20,U14,6545.83,shopping,2026-01-11 20:39:58.249568,Kanpur,0,success,0
T558,A20,U14,3856.31,electronics,2025-12-25 20:39:58.249568,Pune,0,success,0
T559,A20,U14,4127.31,shopping,2026-02-11 07:39:58.249568,Hyderabad,0,success,0
T560,A20,U14,2447.41,food,2026-01-04 17:39:58.249568,Pune,0,success,0
T561,A20,U14,5440.7,shopping,2026-01-10 20:39:58.249568,Mumbai,0,success,0
T562,A20,U14,2893.1,entertainment,2025-12-30 20:39:58.249568,Kanpur,0,success,0
T563,A20,U14,4378.68,shopping,2025-12-25 20:39:58.249568,Pune,0,success,0
T564,A20,U14,6942.57,entertainment,2026-01-17 20:39:58.249568,Mumbai,0,success,0
T565,A20,U14,33832.7180331018,food,2025-12-25 20:39:58.249568,Bangalore,1,success,1
T566,A20,U14,4689.96,food,2026-02-04 20:39:58.249568,Hyderabad,0,success,0
T567,A20,U14,5435.94,travel,2026-01-30 20:39:58.249568,Mumbai,0,success,0
T568,A20,U14,7106.33,food,2026-02-16 17:39:58.249568,Hyderabad,0,success,0
T569,A20,U14,5341.13,shopping,2026-01-07 00:39:58.249568,Pune,0,success,0
T570,A20,U14,335.32,groceries,2025-12-31 20:39:58.249568,Delhi,0,success,0
T571,A20,U14,48607.62884641819,groceries,2026-01-08 19:39:58.249568,Bangalore,1,success,1
T572,A20,U14,6839.1,electronics,2026-02-20 15:39:58.249568,Pune,0,success,0
T573,A20,U14,5910.54,travel,2026-01-27 20:39:58.249568,Mumbai,0,success,0
T574,A20,U14,7074.43,travel,2026-01-14 20:39:58.249568,Pune,0,success,0
T575,A20,U14,960.33,shopping,2026-01-05 20:39:58.249568,Mumbai,0,success,0
T576,A20,U14,1165.06,groceries,2026-02-09 05:39:58.249568,Delhi,0,success,0
T577,A20,U14,1983.78,entertainment,2026-01-25 20:39:58.249568,Delhi,0,success,0
T578,A20,U14,7170.44,electronics,2026-01-14 20:39:58.249568,Kanpur,0,success,0
T579,A20,U14,3177.24,entertainment,2026-02-10 20:39:58.249568,Kanpur,0,success,0
T580,A20,U14,210.98,electronics,2025-12-29 20:39:58.249568,Bangalore,0,success,0
T581,A20,U14,2732.0,travel,2025-12-26 20:39:58.249568,Mumbai,0,success,0
T582,A20,U14,3565.12,shopping,2026-02-02 20:39:58.249568,Mumbai,0,success,0
T583,A20,U14,5684.99,groceries,2026-01-24 20:39:58.249568,Pune,1,success,0
T584,A20,U14,8986.09,shopping,2026-01-25 20:39:58.249568,Kanpur,1,success,0
T585,A20,U14,2938.79,groceries,2026-01-27 20:39:58.249568,Hyderabad,0,success,0
