user_id,age,employment_type,income,credit_score,risk_profile,home_location,account_created_at
U372,41,self-employed,132711,730,medium,Bangalore,2024-12-30 22:39:56.903803
U373,31,salaried,81076,571,high,Kanpur,2023-12-18 22:39:56.903803
U374,53,student,8392,318,high,Hyderabad,2024-01-18 22:39:56.903803
U375,56,salaried,43803,413,high,Bangalore,2025-10-07 22:39:56.903803
U376,57,self-employed,191020,891,low,Kanpur,2025-06-09 22:39:56.903803
U377,30,salaried,48254,411,high,Bangalore,2024-01-17 22:39:56.903803
U378,62,student,15385,350,high,Bangalore,2024-10-06 22:39:56.903803
U379,55,salaried,74499,493,high,Bangalore,2024-02-02 22:39:56.903803
U380,50,self-employed,45392,448,high,Hyderabad,2023-07-17 22:39:56.903803
U381,48,salaried,76344,523,high,Mumbai,2022-10-07 22:39:56.903803
U382,64,self-employed,48772,427,high,Bangalore,2024-12-08 22:39:56.903803
U383,21,salaried,34662,358,high,Delhi,2023-04-17 22:39:56.903803
U384,21,self-employed,77150,541,high,Bangalore,2020-11-27 22:39:56.903803
U385,19,salaried,69174,526,high,Delhi,2023-08-07 22:39:56.903803
U386,60,student,16142,339,high,Mumbai,2021-10-15 22:39:56.903803
U387,39,student,15237,314,high,Pune,2022-10-04 22:39:56.903803
U388,20,student,17046,401,high,Bangalore,2023-02-15 22:39:56.903803
U389,19,student,5956,302,high,Bangalore,2020-12-11 22:39:56.904800
U390,27,self-employed,193074,852,low,Mumbai,2026-01-05 22:39:56.904800
U391,55,student,18124,362,high,Hyderabad,2022-07-30 22:39:56.904800
U392,26,self-employed,168693,843,low,Delhi,2021-12-05 22:39:56.904800
U393,23,student,16456,305,high,Delhi,2025-10-31 22:39:56.904800
U394,54,self-employed,168820,810,low,Kanpur,2022-08-14 22:39:56.904800
U395,20,salaried,54502,491,high,Bangalore,2021-02-19 22:39:56.904800
U396,59,salaried,46012,429,high,Kanpur,2021-06-11 22:39:56.904800
U397,29,student,15725,304,high,Bangalore,2021-11-06 22:39:56.904800
U398,50,salaried,62379,525,high,Kanpur,2023-07-05 22:39:56.904800
U399,48,student,11967,300,high,Bangalore,2021-06-04 22:39:56.904800
U400,41,self-employed,25236,376,high,Hyderabad,2021-12-01 22:39:56.904800
U401,60,student,17765,327,high,Bangalore,2024-04-17 22:39:56.904800
U402,24,self-employed,173358,797,low,Pune,2022-02-05 22:39:56.904800
U403,37,student,6542,350,high,Bangalore,2020-10-28 22:39:56.904800
U404,50,self-employed,43154,390,high,Mumbai,2024-01-23 22:39:56.904800
U405,46,student,14933,382,high,Bangalore,2023-10-18 22:39:56.904800
U406,23,student,14934,318,high,Pune,2025-04-30 22:39:56.904800
U407,26,salaried,77932,488,high,Kanpur,2022-03-20 22:39:56.904800
U408,54,student,11164,300,high,Hyderabad,2023-09-08 22:39:56.904800
U409,42,self-employed,147934,708,medium,Mumbai,2023-07-04 22:39:56.904800
U410,50,salaried,101085,632,medium,Delhi,2025-04-12 22:39:56.904800
U411,41,salaried,59483,434,high,Bangalore,2025-05-09 22:39:56.904800
U412,65,student,12157,377,high,Mumbai,2022-11-23 22:39:56.904800
U413,62,self-employed,191038,900,low,Mumbai,2020-09-21 22:39:56.904800
U414,38,self-employed,80521,581,high,Bangalore,2023-06-01 22:39:56.904800
U415,61,student,5059,362,high,Kanpur,2025-01-06 22:39:56.904800
U416,41,salaried,41865,463,high,Hyderabad,2024-12-07 22:39:56.904800
U417,26,student,10624,374,high,Hyderabad,2025-05-13 22:39:56.904800
U418,30,salaried,99902,566,high,Delhi,2025-09-27 22:39:56.904800
U419,48,salaried,52053,463,high,Pune,2023-07-31 22:39:56.904800
U420,29,self-employed,37782,456,high,Pune,2025-03-09 22:39:56.904800
U421,40,self-employed,123756,687,medium,Mumbai,2023-08-06 22:39:56.904800
U422,31,student,16727,373,high,Kanpur,2022-10-17 22:39:56.904800
U423,38,salaried,117137,691,medium,Bangalore,2024-06-07 22:39:56.904800
U424,54,self-employed,90673,560,high,Bangalore,2022-06-20 22:39:56.904800
U425,27,student,9256,337,high,Bangalore,2025-05-11 22:39:56.904800
U426,46,salaried,58548,480,high,Pune,2021-12-10 22:39:56.904800
U427,48,self-employed,198182,851,low,Hyderabad,2024-01-25 22:39:56.904800
U428,62,student,9279,300,high,Bangalore,2025-01-08 22:39:56.904800
U429,48,salaried,58166,427,high,Delhi,2024-09-18 22:39:56.904800
U430,37,self-employed,87972,526,high,Pune,2024-09-19 22:39:56.904800
U431,42,salaried,114585,679,medium,Bangalore,2022-12-13 22:39:56.904800
U432,23,self-employed,36292,429,high,Delhi,2023-08-09 22:39:56.904800
U433,41,student,6286,337,high,Pune,2024-05-26 22:39:56.904800
U434,21,self-employed,98219,586,high,Bangalore,2023-06-16 22:39:56.904800
U435,47,salaried,104211,566,high,Bangalore,2022-09-29 22:39:56.904800
U436,64,salaried,108600,591,high,Hyderabad,2021-12-21 22:39:56.904800
U437,30,salaried,99697,586,high,Bangalore,2023-02-07 22:39:56.904800
U438,28,student,12732,300,high,Mumbai,2024-05-09 22:39:56.904800
U439,60,self-employed,112828,615,medium,Bangalore,2024-09-07 22:39:56.904800
U440,34,student,12167,317,high,Kanpur,2023-04-21 22:39:56.904800
U441,58,salaried,27250,340,high,Bangalore,2021-10-07 22:39:56.904800
U442,23,self-employed,103378,636,medium,Kanpur,2023-10-13 22:39:56.904800
U443,25,salaried,112592,680,medium,Delhi,2021-07-08 22:39:56.904800
U444,64,salaried,32626,377,high,Mumbai,2020-10-14 22:39:56.904800
U445,19,salaried,64643,476,high,Hyderabad,2021-04-12 22:39:56.904800
U446,62,student,6355,349,high,Kanpur,2025-12-27 22:39:56.904800
U447,26,salaried,31557,356,high,Kanpur,2025-04-19 22:39:56.904800
U448,59,salaried,109240,662,medium,Hyderabad,2020-12-21 22:39:56.904800
U449,44,student,14552,368,high,Hyderabad,2023-10-15 22:39:56.904800
U450,43,student,18320,346,high,Mumbai,2025-01-07 22:39:56.904800
U451,49,salaried,39225,458,high,Kanpur,2022-07-31 22:39:56.904800
U452,50,student,13731,311,high,Bangalore,2022-03-28 22:39:56.904800
U453,53,student,16325,353,high,Pune,2021-08-19 22:39:56.904800
U454,37,student,13088,372,high,Pune,2024-03-12 22:39:56.904800
U455,34,self-employed,71870,476,high,Bangalore,2026-01-02 22:39:56.904800
U456,43,student,14479,357,high,Kanpur,2023-08-03 22:39:56.904800
U457,23,student,6778,331,high,Bangalore,2020-09-04 22:39:56.904800
U458,57,self-employed,99412,576,high,Kanpur,2021-02-12 22:39:56.904800
U459,28,self-employed,32820,407,high,Kanpur,2025-09-23 22:39:56.904800
U460,26,student,10217,324,high,Kanpur,2020-09-29 22:39:56.904800
U461,19,self-employed,73347,565,high,Kanpur,2023-05-11 22:39:56.904800
U462,44,student,14520,326,high,Delhi,2022-03-10 22:39:56.904800
U463,39,self-employed,188972,900,low,Delhi,2023-12-09 22:39:56.904800
U464,60,student,6956,357,high,Kanpur,2025-12-25 22:39:56.904800
U465,57,self-employed,126251,628,medium,Delhi,2025-01-10 22:39:56.904800
U466,41,student,8958,319,high,Bangalore,2022-01-16 22:39:56.906001
U467,48,salaried,52604,467,high,Kanpur,2023-03-08 22:39:56.906001
U468,60,salaried,52905,508,high,Mumbai,2023-12-26 22:39:56.906001
U469,58,salaried,30275,355,high,Kanpur,2022-10-16 22:39:56.906001
U470,57,salaried,32225,407,high,Kanpur,2024-04-04 22:39:56.906001
U471,56,self-employed,158110,748,medium,Pune,2022-11-02 22:39:56.906001
U472,42,student,14068,361,high,Hyderabad,2022-11-08 22:39:56.906001
U473,28,student,13086,386,high,Pune,2021-12-23 22:39:56.906001
U474,48,student,7603,370,high,Mumbai,2020-11-04 22:39:56.906001
U475,61,salaried,104411,634,medium,Kanpur,2021-04-27 22:39:56.906001
U476,22,student,16629,376,high,Kanpur,2021-06-21 22:39:56.906001
U477,64,self-employed,108082,628,medium,Bangalore,2020-09-14 22:39:56.906001
U478,57,self-employed,69486,471,high,Delhi,2024-11-15 22:39:56.906001
U479,57,salaried,97914,585,high,Kanpur,2025-07-07 22:39:56.906001
U480,36,self-employed,91399,524,high,Bangalore,2025-06-08 22:39:56.906001
U481,33,self-employed,112656,619,medium,Hyderabad,2022-10-09 22:39:56.906001
U482,63,student,9636,300,high,Pune,2021-10-16 22:39:56.906001
U483,22,self-employed,162633,766,low,Kanpur,2021-09-14 22:39:56.906001
U484,39,salaried,80896,542,high,Pune,2021-05-13 22:39:56.906001
U485,57,student,18758,318,high,Mumbai,2025-12-08 22:39:56.906001
U486,62,salaried,96734,617,medium,Bangalore,2020-10-13 22:39:56.906001
U487,30,student,14973,320,high,Mumbai,2024-04-30 22:39:56.906001
U488,20,salaried,111529,587,high,Kanpur,2025-07-30 22:39:56.906001
U489,54,salaried,95685,588,high,Kanpur,2021-05-11 22:39:56.906001
U490,61,self-employed,81992,505,high,Pune,2024-08-31 22:39:56.906001
U491,18,student,11412,300,high,Mumbai,2024-04-24 22:39:56.906001
U492,19,student,15661,300,high,Hyderabad,2022-03-12 22:39:56.906001
U493,38,self-employed,127796,708,medium,Mumbai,2022-03-27 22:39:56.906001
U494,54,student,9881,327,high,Kanpur,2024-02-20 22:39:56.906001
U495,44,student,12522,330,high,Mumbai,2021-07-16 22:39:56.906001
U496,31,student,15639,328,high,Mumbai,2022-07-30 22:39:56.906001
U497,46,student,12525,365,high,Hyderabad,2021-10-12 22:39:56.906001
U498,51,student,18447,357,high,Mumbai,2022-05-11 22:39:56.906001
U499,31,self-employed,47417,398,high,Bangalore,2021-05-09 22:39:56.906001
U500,19,salaried,35802,363,high,Hyderabad,2025-08-14 22:39:56.906001
U501,33,self-employed,149106,769,low,Mumbai,2023-08-12 22:39:56.906001
U502,62,salaried,63148,441,high,Pune,2021-12-29 22:39:56.906001
U503,53,student,12016,318,high,Pune,2023-07-02 22:39:56.906001
U504,55,self-employed,152088,741,medium,Delhi,2021-08-10 22:39:56.906001
U505,43,self-employed,148569,789,low,Mumbai,2021-08-06 22:39:56.906001
U506,54,self-employed,154184,725,medium,Mumbai,2025-01-16 22:39:56.906001
U507,56,salaried,42808,426,high,Delhi,2023-10-05 22:39:56.906001
U508,35,self-employed,199306,900,low,Bangalore,2021-04-20 22:39:56.906001
U509,27,student,5731,316,high,Bangalore,2020-09-13 22:39:56.906001
U510,60,student,17874,325,high,Pune,2025-01-29 22:39:56.906001
U511,64,student,15402,371,high,Mumbai,2022-12-11 22:39:56.906001
U512,51,student,12361,347,high,Mumbai,2025-08-13 22:39:56.906001
U513,55,student,13979,346,high,Kanpur,2021-08-02 22:39:56.906001
U514,47,student,13772,306,high,Mumbai,2022-09-13 22:39:56.906001
U515,47,student,11771,372,high,Bangalore,2022-01-10 22:39:56.906001
U516,20,salaried,29107,397,high,Delhi,2025-11-15 22:39:56.906001
U517,27,salaried,58856,440,high,Bangalore,2021-05-21 22:39:56.906001
U518,36,student,12127,314,high,Pune,2025-03-31 22:39:56.906001
U519,44,student,5584,300,high,Kanpur,2024-02-13 22:39:56.906001
U520,30,salaried,117253,701,medium,Pune,2025-06-17 22:39:56.906001
U521,26,student,18842,363,high,Delhi,2023-10-06 22:39:56.906001
U522,37,salaried,112011,665,medium,Pune,2024-12-27 22:39:56.906001
U523,41,salaried,43882,457,high,Hyderabad,2021-07-01 22:39:56.906001
U524,39,salaried,83080,502,high,Bangalore,2025-10-21 22:39:56.906001
U525,47,student,8849,336,high,Delhi,2023-01-24 22:39:56.906001
U526,35,student,7789,300,high,Pune,2025-04-02 22:39:56.906001
U527,37,self-employed,197935,880,low,Delhi,2020-12-29 22:39:56.907022
U528,20,student,5711,349,high,Kanpur,2022-08-10 22:39:56.907022
U529,28,salaried,59494,454,high,Bangalore,2021-07-04 22:39:56.907022
U530,33,self-employed,177070,877,low,Mumbai,2024-11-29 22:39:56.907022
U531,51,self-employed,165808,757,low,Pune,2022-07-29 22:39:56.907022
U532,55,student,9087,300,high,Pune,2021-11-23 22:39:56.907022
U533,39,salaried,116687,650,medium,Pune,2025-08-01 22:39:56.907022
U534,22,student,18069,363,high,Bangalore,2023-05-06 22:39:56.907022
U535,58,self-employed,142995,746,medium,Pune,2023-06-30 22:39:56.907022
U536,61,student,6527,357,high,Pune,2021-03-22 22:39:56.907022
U537,52,salaried,42241,471,high,Mumbai,2022-07-04 22:39:56.907022
U538,31,student,9870,377,high,Kanpur,2023-09-26 22:39:56.907022
U539,55,student,14005,344,high,Bangalore,2023-04-15 22:39:56.907022
U540,60,student,8228,300,high,Kanpur,2021-05-13 22:39:56.907022
U541,19,self-employed,196145,900,low,Bangalore,2023-06-08 22:39:56.907022
U542,33,student,13394,390,high,Hyderabad,2023-06-09 22:39:56.907022
U543,47,salaried,50049,455,high,Hyderabad,2022-02-02 22:39:56.907022
U544,34,self-employed,72970,546,high,Pune,2022-05-13 22:39:56.907022
U545,51,student,10843,361,high,Mumbai,2020-12-24 22:39:56.907022
U546,56,self-employed,110525,661,medium,Mumbai,2022-09-29 22:39:56.907022
U547,46,self-employed,54459,419,high,Kanpur,2022-09-15 22:39:56.907022
U548,19,self-employed,106872,588,high,Mumbai,2022-11-24 22:39:56.907022
U549,20,salaried,96526,545,high,Bangalore,2024-02-02 22:39:56.907022
U550,24,student,14093,361,high,Bangalore,2023-04-17 22:39:56.907022
U551,46,self-employed,110327,671,medium,Mumbai,2024-07-15 22:39:56.907022
U552,33,student,5741,331,high,Hyderabad,2022-12-30 22:39:56.907022
U553,27,salaried,30725,376,high,Kanpur,2023-09-16 22:39:56.907022
U554,63,self-employed,198532,860,low,Hyderabad,2021-08-28 22:39:56.907022
U555,30,student,6078,300,high,Hyderabad,2024-05-27 22:39:56.907022
U556,46,salaried,25654,412,high,Kanpur,2024-12-01 22:39:56.907022
U557,37,student,10331,300,high,Delhi,2022-12-26 22:39:56.907022
U558,21,student,6934,347,high,Delhi,2022-06-06 22:39:56.907022
U559,23,salaried,40105,404,high,Hyderabad,2020-12-26 22:39:56.907022
U560,64,salaried,85212,549,high,Mumbai,2023-03-29 22:39:56.907022
U561,26,student,5422,300,high,Bangalore,2025-12-24 22:39:56.907022
U562,52,student,15037,375,high,Hyderabad,2025-04-02 22:39:56.907022
U563,32,self-employed,188837,828,low,Delhi,2025-08-27 22:39:56.907022
U564,32,self-employed,189813,875,low,Pune,2024-07-04 22:39:56.907022
U565,24,salaried,75162,569,high,Hyderabad,2023-04-11 22:39:56.907022
U566,37,salaried,68812,549,high,Delhi,2025-06-03 22:39:56.907022
U567,55,self-employed,126781,713,medium,Pune,2022-03-07 22:39:56.907022
U568,60,self-employed,36827,414,high,Pune,2025-08-07 22:39:56.907022
U569,27,salaried,46380,477,high,Pune,2022-04-10 22:39:56.907022
U570,35,salaried,77511,528,high,Kanpur,2021-07-24 22:39:56.907022
U571,55,self-employed,91188,560,high,Pune,2024-10-22 22:39:56.907022
U572,55,salaried,64981,459,high,Delhi,2021-07-24 22:39:56.907022
U573,38,salaried,77917,550,high,Pune,2025-08-17 22:39:56.907022
U574,29,salaried,70061,483,high,Bangalore,2023-09-28 22:39:56.907022
U575,38,salaried,107834,613,medium,Delhi,2022-02-12 22:39:56.907022
U576,52,self-employed,166135,837,low,Mumbai,2022-09-02 22:39:56.907022
U577,50,salaried,32934,360,high,Delhi,2024-12-01 22:39:56.907022
U578,25,self-employed,25926,375,high,Delhi,2025-12-21 22:39:56.907022
U579,18,student,11550,300,high,Delhi,2022-06-16 22:39:56.907022
U580,25,self-employed,27261,369,high,Bangalore,2022-09-08 22:39:56.907022
U581,49,self-employed,107743,645,medium,Pune,2022-05-20 22:39:56.907022
U582,50,self-employed,145401,686,medium,Mumbai,2024-10-28 22:39:56.907022
U583,51,student,11790,360,high,Bangalore,2023-11-30 22:39:56.907022
U584,29,student,5972,303,high,Delhi,2022-04-01 22:39:56.907022
U585,58,salaried,37184,378,high,Hyderabad,2021-04-04 22:39:56.907022
U586,26,student,5186,300,high,Pune,2025-12-15 22:39:56.907022
U587,37,salaried,94634,617,medium,Pune,2025-07-20 22:39:56.907022
U588,48,student,19487,402,high,Delhi,2020-10-10 22:39:56.907022
U589,45,student,17865,390,high,Pune,2022-08-14 22:39:56.907022
U590,29,salaried,104436,645,medium,Bangalore,2025-12-31 22:39:56.907022
U591,34,self-employed,118563,677,medium,Pune,2023-05-28 22:39:56.907022
U592,39,student,10412,300,high,Hyderabad,2022-08-18 22:39:56.907022
U593,51,student,15418,307,high,Hyderabad,2025-05-23 22:39:56.907022
U594,57,salaried,115614,667,medium,Pune,2023-07-23 22:39:56.907022
U595,55,student,11470,312,high,Bangalore,2025-03-09 22:39:56.907022
U596,43,student,6566,327,high,Kanpur,2025-06-09 22:39:56.907022
U597,45,student,6505,315,high,Delhi,2021-06-15 22:39:56.907022
U598,31,student,8468,300,high,Mumbai,2022-03-28 22:39:56.907022
U599,29,salaried,91647,571,high,Bangalore,2022-08-16 22:39:56.907022
U600,32,salaried,95997,612,medium,Delhi,2021-03-06 22:39:56.907022
U601,40,self-employed,99832,616,medium,Bangalore,2025-05-10 22:39:56.907022
U602,42,salaried,59567,500,high,Mumbai,2020-09-16 22:39:56.907022
U603,35,salaried,117527,623,medium,Hyderabad,2025-06-17 22:39:56.907022
U604,51,self-employed,36459,396,high,Hyderabad,2023-01-14 22:39:56.907022
U605,46,self-employed,155795,743,medium,Mumbai,2025-07-25 22:39:56.908162
U606,32,self-employed,148319,730,medium,Mumbai,2023-11-20 22:39:56.908162
U607,39,self-employed,56473,488,high,Hyderabad,2022-05-26 22:39:56.908162
U608,23,self-employed,62130,467,high,Bangalore,2024-04-10 22:39:56.908162
U609,48,self-employed,24228,338,high,Bangalore,2022-01-14 22:39:56.908162
U610,46,salaried,72835,493,high,Mumbai,2023-07-23 22:39:56.908162
U611,21,self-employed,76210,572,high,Pune,2023-12-13 22:39:56.908162
U612,22,salaried,35905,388,high,Bangalore,2022-09-16 22:39:56.908162
U613,37,self-employed,126113,655,medium,Pune,2025-06-08 22:39:56.908162
U614,32,salaried,109329,644,medium,Pune,2023-04-08 22:39:56.908162
U615,37,self-employed,64226,486,high,Hyderabad,2021-07-01 22:39:56.908162
U616,53,self-employed,172854,783,low,Bangalore,2022-02-26 22:39:56.908162
U617,23,salaried,49164,406,high,Pune,2021-07-23 22:39:56.908162
U618,43,salaried,26358,392,high,Hyderabad,2025-03-07 22:39:56.908162
U619,21,salaried,36432,455,high,Mumbai,2025-09-27 22:39:56.908162
U620,51,salaried,81419,594,high,Mumbai,2024-03-23 22:39:56.908162
U621,56,student,19628,330,high,Bangalore,2023-11-05 22:39:56.908162
U622,33,student,10106,301,high,Delhi,2022-10-06 22:39:56.908162
U623,38,self-employed,166755,779,low,Pune,2023-03-21 22:39:56.908672
U624,56,self-employed,32215,413,high,Delhi,2022-09-16 22:39:56.908672
U625,56,self-employed,74222,559,high,Kanpur,2025-05-28 22:39:56.908672
U626,53,student,5028,302,high,Mumbai,2021-12-04 22:39:56.908672
U627,51,self-employed,80643,539,high,Delhi,2023-02-17 22:39:56.908672
U628,39,self-employed,123172,675,medium,Bangalore,2022-03-26 22:39:56.908672
U629,36,student,13053,319,high,Delhi,2023-02-06 22:39:56.908672
U630,49,salaried,93801,596,high,Bangalore,2022-04-20 22:39:56.908672
U631,51,salaried,59277,524,high,Bangalore,2021-12-18 22:39:56.908672
U632,32,salaried,52352,470,high,Hyderabad,2021-06-19 22:39:56.908672
U633,31,salaried,112414,634,medium,Kanpur,2023-01-01 22:39:56.908672
U634,26,salaried,86147,576,high,Hyderabad,2022-04-16 22:39:56.908672
U635,45,self-employed,116867,600,medium,Pune,2025-10-25 22:39:56.908672
U636,20,student,16505,350,high,Bangalore,2025-01-22 22:39:56.908672
U637,63,student,11244,300,high,Pune,2024-11-20 22:39:56.908672
U638,64,student,13477,386,high,Pune,2023-05-28 22:39:56.908672
U639,57,student,9391,300,high,Delhi,2020-09-26 22:39:56.908672
U640,27,student,5639,300,high,Hyderabad,2020-12-10 22:39:56.908672
U641,53,salaried,78594,579,high,Delhi,2024-07-14 22:39:56.908672
U642,56,salaried,36053,378,high,Delhi,2022-04-17 22:39:56.908672
U643,36,salaried,49953,442,high,Bangalore,2022-10-31 22:39:56.908672
U644,60,salaried,69048,512,high,Delhi,2022-09-24 22:39:56.908672
U645,47,self-employed,28656,412,high,Mumbai,2022-03-09 22:39:56.908672
U646,49,self-employed,145569,749,medium,Hyderabad,2023-04-28 22:39:56.908672
U647,26,student,8900,300,high,Pune,2020-10-22 22:39:56.908672
U648,65,self-employed,109178,585,high,Kanpur,2021-04-05 22:39:56.908672
U649,46,student,5486,300,high,Kanpur,2022-11-12 22:39:56.908672
U650,23,salaried,50728,413,high,Mumbai,2025-02-24 22:39:56.908672
U651,37,student,12048,358,high,Hyderabad,2023-01-07 22:39:56.908672
